actual,pred,abs_error,is_threshold_miss,near_threshold_miss,large_margin_error
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.107962745758125,1.4479627457581252,True,False,False
1.66,2.2471429503710283,0.5871429503710284,False,False,False
1.66,2.2897699256240456,0.6297699256240457,False,False,False
1.66,2.2586738667018587,0.5986738667018587,False,False,False
1.66,3.2455176964050123,1.5855176964050124,True,False,False
1.66,3.213719130565295,1.5537191305652949,True,False,False
1.66,3.296537502169702,1.6365375021697022,True,False,False
1.66,2.37604619018268,0.71604619018268,False,False,False
1.66,3.296537502169702,1.6365375021697022,True,False,False
1.66,3.296537502169702,1.6365375021697022,True,False,False
1.66,3.2482013016527187,1.5882013016527188,True,False,False
1.66,3.2992533571990066,1.6392533571990067,True,False,False
1.66,3.1163382371254693,1.4563382371254694,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.1497846214824907,1.4897846214824908,True,False,False
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.147163186433562,1.487163186433562,True,False,False
1.66,3.107962745758125,1.4479627457581252,True,False,False
1.66,3.1163382371254693,1.4563382371254694,True,False,False
1.66,2.408024538515456,0.748024538515456,False,False,False
1.66,2.4152111923164004,0.7552111923164004,False,False,False
1.91,2.3734572553070765,0.4634572553070766,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3746038664356908,0.46460386643569085,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3746038664356908,0.46460386643569085,False,False,False
1.91,2.3746038664356908,0.46460386643569085,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3822753065023936,0.4722753065023937,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.4874599006776097,0.5774599006776098,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.3704710793175012,0.4604710793175013,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.373370359916024,0.46337035991602415,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.4874599006776097,0.5774599006776098,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.530776239031612,0.6207762390316123,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.4123343465211557,0.5023343465211558,False,False,False
1.91,2.4094015778918654,0.49940157789186546,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.375790898395533,0.465790898395533,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.221083056662324,0.31108305666232394,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2396632536008148,0.32966325360081483,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.2584274504420394,0.3484274504420395,False,False,False
1.91,2.2584274504420394,0.3484274504420395,False,False,False
1.91,2.4050954739984918,0.49509547399849185,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.379368372448687,0.469368372448687,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.375790898395533,0.465790898395533,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.3563508446040276,0.44635084460402763,False,False,False
1.91,2.356915778713804,0.44691577871380406,False,False,False
1.91,2.252344881470407,0.34234488147040687,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2396632536008148,0.32966325360081483,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.221083056662324,0.31108305666232394,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2465964898897686,0.33659648988976865,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.3703915227759884,0.4603915227759885,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.372889537438347,0.46288953743834704,False,False,False
1.91,2.5277416742031584,0.6177416742031585,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3746038664356908,0.46460386643569085,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.505544074500422,0.5955440745004219,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2350031860793207,0.32500318607932077,False,False,False
1.91,2.408024538515456,0.49802453851545603,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.2517975455580936,0.3417975455580937,False,False,False
1.91,2.366026737158955,0.45602673715895503,False,False,False
1.91,2.5085595449445486,0.5985595449445487,False,False,False
1.91,2.530776239031612,0.6207762390316123,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3836696006602773,0.4736696006602774,False,False,False
1.91,2.3865802346322478,0.47658023463224786,False,False,False
1.91,2.2584274504420394,0.3484274504420395,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
1.91,2.3689221947325385,0.4589221947325386,False,False,False
2.22,2.41367417274611,0.19367417274610998,False,False,False
2.22,2.4067109144595618,0.18671091445956156,False,False,False
2.22,2.622358702917031,0.4023587029170308,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.2871623052839554,0.06716230528395517,False,False,False
2.22,2.487737563181133,0.26773756318113273,False,False,False
2.22,2.4402050093270793,0.2202050093270791,False,False,False
2.22,2.7225954756648076,0.5025954756648074,False,False,False
2.22,2.3569731098932802,0.13697310989328004,False,False,False
2.22,2.312819379123341,0.0928193791233407,False,False,False
2.22,2.305360904269826,0.08536090426982579,False,False,False
2.22,2.1789597518183506,0.04104024818164964,False,False,False
2.22,2.297859223112607,0.07785922311260673,False,False,False
2.22,2.366008186964368,0.14600818696436768,False,False,False
2.22,2.3888779327475804,0.16887793274758023,False,False,False
2.22,2.606231970507415,0.38623197050741487,False,False,False
2.22,2.660443573988349,0.440443573988349,False,False,False
2.22,2.660443573988349,0.440443573988349,False,False,False
2.22,2.784888389308592,0.5648883893085919,False,False,False
2.22,2.5009675179718296,0.2809675179718294,False,False,False
2.22,2.3937387577796283,0.1737387577796281,False,False,False
2.22,2.610376894188598,0.39037689418859767,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6485640855423758,0.4285640855423756,False,False,False
2.22,2.6485640855423758,0.4285640855423756,False,False,False
2.22,2.6485640855423758,0.4285640855423756,False,False,False
2.22,2.6485640855423758,0.4285640855423756,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.6454289641229956,0.42542896412299536,False,False,False
2.22,2.905345352205182,0.6853453522051818,False,False,False
2.22,2.376592423383409,0.15659242338340862,False,False,False
2.22,2.9848863180441474,0.7648863180441472,False,False,False
2.22,2.743237699310572,0.5232376993105716,False,False,False
2.22,3.0961482163985954,0.8761482163985952,True,False,False
2.22,2.530169593894862,0.3101695938948619,False,False,False
2.22,2.983370797660125,0.7633707976601247,False,False,False
2.22,2.4467337559862266,0.22673375598622636,False,False,False
2.22,2.5248240209365522,0.30482402093655203,False,False,False
2.22,2.9871445606194635,0.7671445606194633,False,False,False
2.22,2.745499493171279,0.5254994931712789,False,False,False
2.22,3.0961482163985954,0.8761482163985952,True,False,False
2.22,2.4778722542438443,0.2578722542438441,False,False,False
2.22,2.255586217113581,0.03558621711358079,False,False,False
2.22,2.7607444906088534,0.5407444906088532,False,False,False
2.22,2.957776054981503,0.7377760549815027,False,False,False
2.22,3.3083033193189273,1.088303319318927,True,False,False
2.22,2.6878597893151577,0.4678597893151575,False,False,False
2.22,2.983370797660125,0.7633707976601247,False,False,False
2.22,3.0961482163985954,0.8761482163985952,True,False,False
2.22,3.0961482163985954,0.8761482163985952,True,False,False
2.22,2.616957151265524,0.39695715126552367,False,False,False
2.22,2.2405305746933233,0.02053057469332309,False,False,False
2.22,2.977694569670021,0.7576945696700208,False,False,False
2.22,2.5267883726407487,0.30678837264074854,False,False,False
2.22,2.304036461254966,0.084036461254966,False,False,False
2.22,2.1749464673515404,0.04505353264845979,False,False,False
2.22,2.1789597518183506,0.04104024818164964,False,False,False
2.22,2.4700174979118543,0.2500174979118541,False,False,False
2.22,2.291424789964524,0.07142478996452395,False,False,False
2.22,2.7085414567996327,0.48854145679963246,False,False,False
2.22,2.9701251634688375,0.7501251634688373,False,False,False
2.22,2.4870833113590156,0.2670833113590154,False,False,False
2.22,2.3942590428493897,0.17425904284938953,False,False,False
2.22,2.8517048561756644,0.6317048561756642,False,False,False
2.22,2.7910653469364015,0.5710653469364013,False,False,False
2.22,3.0892975284786344,0.8692975284786342,True,False,False
2.22,2.3220760993324077,0.10207609933240747,False,False,False
2.22,3.0085163542594415,0.7885163542594413,True,False,False
2.22,3.1416897622273376,0.9216897622273375,True,False,False
2.22,3.115708804404317,0.8957088044043169,True,False,False
2.22,2.975041140647718,0.7550411406477178,False,False,False
2.22,3.086536575953348,0.8665365759533477,True,False,False
2.22,2.5555094196058312,0.335509419605831,False,False,False
2.22,2.1789597518183506,0.04104024818164964,False,False,False
2.22,2.2761375369993604,0.056137536999360194,False,False,False
2.22,2.578186469448584,0.3581864694485839,False,False,False
2.22,2.6265540779085756,0.40655407790857545,False,False,False
2.22,2.610376894188598,0.39037689418859767,False,False,False
2.22,2.66887773462272,0.44887773462271996,False,False,False
2.22,2.66887773462272,0.44887773462271996,False,False,False
2.22,2.6121070236513573,0.3921070236513571,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6308375533614248,0.4108375533614246,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.622624119107721,0.4026241191077209,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6304588735076453,0.4104588735076451,False,False,False
2.22,2.6066598700480434,0.38665987004804325,False,False,False
2.22,2.645792064856429,0.4257920648564286,False,False,False
2.22,2.66887773462272,0.44887773462271996,False,False,False
2.22,2.6605782484531155,0.44057824845311533,False,False,False
2.22,2.663727079356974,0.44372707935697386,False,False,False
2.22,2.6333535839107842,0.41335358391078403,False,False,False
2.22,2.6333535839107842,0.41335358391078403,False,False,False
2.22,2.6333535839107842,0.41335358391078403,False,False,False
2.22,2.6302308578447176,0.41023085784471736,False,False,False
2.22,2.588778804161055,0.3687788041610549,False,False,False
2.22,2.6353344224058404,0.4153344224058402,False,False,False
2.22,2.6455630861725963,0.4255630861725961,False,False,False
2.22,2.64869900102773,0.42869900102772984,False,False,False
2.22,2.63579567092858,0.41579567092857994,False,False,False
2.22,2.519532472890785,0.2995324728907849,False,False,False
2.22,2.6455630861725963,0.4255630861725961,False,False,False
2.22,2.6039359603305443,0.3839359603305441,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.6538285290508887,0.43382852905088853,False,False,False
2.22,2.663727079356974,0.44372707935697386,False,False,False
2.22,2.6222462958778014,0.40224629587780125,False,False,False
2.22,2.645182870512675,0.4251828705126748,False,False,False
2.22,2.6222462958778014,0.40224629587780125,False,False,False
2.22,2.645182870512675,0.4251828705126748,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.64869900102773,0.42869900102772984,False,False,False
2.22,2.607036067515033,0.38703606751503283,False,False,False
2.22,2.435996903242042,0.21599690324204168,False,False,False
2.22,2.407398034833892,0.18739803483389172,False,False,False
2.22,2.4632167887633294,0.2432167887633292,False,False,False
2.22,2.376728051207369,0.15672805120736877,False,False,False
2.22,2.379057417195382,0.15905741719538202,False,False,False
2.22,2.326330428348411,0.10633042834841078,False,False,False
2.22,2.3212994804930274,0.10129948049302717,False,False,False
2.22,2.352969578475176,0.13296957847517588,False,False,False
2.22,2.3702431418822796,0.15024314188227939,False,False,False
2.22,2.3702431418822796,0.15024314188227939,False,False,False
2.22,2.3876056938667616,0.16760569386676138,False,False,False
2.22,2.566499009876416,0.3464990098764158,False,False,False
2.22,2.6121070236513573,0.3921070236513571,False,False,False
2.22,2.6121070236513573,0.3921070236513571,False,False,False
2.22,2.468409899147762,0.24840989914776168,False,False,False
2.22,2.6605782484531155,0.44057824845311533,False,False,False
2.22,2.383253857035126,0.16325385703512563,False,False,False
2.22,2.4680685217433207,0.2480685217433205,False,False,False
2.22,2.534028546606381,0.314028546606381,False,False,False
2.22,2.6222462958778014,0.40224629587780125,False,False,False
2.22,2.6222462958778014,0.40224629587780125,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6104914426650323,0.3904914426650321,False,False,False
2.22,2.6222462958778014,0.40224629587780125,False,False,False
2.22,2.625362153620404,0.40536215362040373,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6104914426650323,0.3904914426650321,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6073883657200176,0.38738836572001745,False,False,False
2.22,2.6104914426650323,0.3904914426650321,False,False,False
2.22,2.6104914426650323,0.3904914426650321,False,False,False
1.77,2.560612883818178,0.7906128838181781,False,False,False
1.77,2.524248255770137,0.7542482557701371,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.699472561773994,0.9294725617739941,False,False,False
1.77,2.545070304466776,0.7750703044667762,False,False,False
1.77,2.6485095672493677,0.8785095672493677,False,False,False
1.77,2.570715910624564,0.800715910624564,False,False,False
1.77,2.654442714716844,0.8844427147168439,False,False,False
1.77,2.602305601403781,0.8323056014037808,False,False,False
1.77,2.4534355532056793,0.6834355532056793,False,False,False
1.77,2.6644904391874737,0.8944904391874737,False,False,False
1.77,2.630527328134488,0.8605273281344878,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.654442714716844,0.8844427147168439,False,False,False
1.77,2.4839876788808475,0.7139876788808475,False,False,False
1.77,2.5139825270541523,0.7439825270541522,False,False,False
1.77,2.7185138242162847,0.9485138242162847,False,False,False
1.77,2.6332108771777833,0.8632108771777833,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.611003888083431,0.841003888083431,False,False,False
1.77,2.706599071326339,0.9365990713263388,False,False,False
1.77,2.6332108771777833,0.8632108771777833,False,False,False
1.77,2.6644904391874737,0.8944904391874737,False,False,False
1.77,2.706599071326339,0.9365990713263388,False,False,False
1.77,2.804951358112266,1.034951358112266,False,False,False
1.77,2.718855602458489,0.9488556024584889,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.7230689671399073,0.9530689671399073,False,False,False
1.77,2.7560065069401753,0.9860065069401753,False,False,False
1.77,2.5511154655699824,0.7811154655699823,False,False,False
1.77,2.6013501688300495,0.8313501688300495,False,False,False
1.77,2.7167901973335407,0.9467901973335406,False,False,False
1.77,2.7185138242162847,0.9485138242162847,False,False,False
1.77,2.738621549813479,0.9686215498134789,False,False,False
1.77,2.654442714716844,0.8844427147168439,False,False,False
1.77,2.751411065219333,0.9814110652193331,False,False,False
1.77,2.6969097418524903,0.9269097418524903,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.630527328134488,0.8605273281344878,False,False,False
1.77,2.481414348535161,0.7114143485351612,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.7185138242162847,0.9485138242162847,False,False,False
1.77,2.585068925497222,0.8150689254972221,False,False,False
1.77,2.638512286090231,0.868512286090231,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.6226825695122185,0.8526825695122184,False,False,False
1.77,2.611930671840862,0.8419306718408621,False,False,False
1.77,2.6508505985053783,0.8808505985053783,False,False,False
1.77,2.5672060932569414,0.7972060932569414,False,False,False
1.77,2.6188352021872645,0.8488352021872645,False,False,False
1.77,2.7329444486343135,0.9629444486343135,False,False,False
1.77,2.585068925497222,0.8150689254972221,False,False,False
1.77,2.7373492649640534,0.9673492649640534,False,False,False
1.77,2.7704131408279546,1.0004131408279546,False,False,False
1.77,2.6885725048401543,0.9185725048401543,False,False,False
1.77,2.5836222388325165,0.8136222388325165,False,False,False
1.77,2.570715910624564,0.800715910624564,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.685173968624038,0.9151739686240381,False,False,False
1.77,2.7058364638804306,0.9358364638804306,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.481414348535161,0.7114143485351612,False,False,False
1.77,2.5645712964277974,0.7945712964277973,False,False,False
1.77,2.638512286090231,0.868512286090231,False,False,False
1.77,2.7185138242162847,0.9485138242162847,False,False,False
1.77,2.6654626227762916,0.8954626227762916,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.5139825270541523,0.7439825270541522,False,False,False
1.77,2.55363038826304,0.78363038826304,False,False,False
1.77,2.481414348535161,0.7114143485351612,False,False,False
1.77,2.7058364638804306,0.9358364638804306,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.67431341119747,0.90431341119747,False,False,False
1.77,2.633319089265099,0.863319089265099,False,False,False
1.77,2.5139825270541523,0.7439825270541522,False,False,False
1.77,2.5139825270541523,0.7439825270541522,False,False,False
1.77,2.656226313889777,0.886226313889777,False,False,False
1.77,2.7185138242162847,0.9485138242162847,False,False,False
1.77,2.760614522453943,0.9906145224539431,False,False,False
1.77,2.6707017631841583,0.9007017631841583,False,False,False
1.77,2.7808375559645135,1.0108375559645135,False,False,False
1.77,2.7597234984093353,0.9897234984093353,False,False,False
1.77,3.111577954178382,1.341577954178382,True,False,False
1.77,2.5085022129548475,0.7385022129548475,False,False,False
1.77,2.703410823787228,0.9334108237872281,False,False,False
1.77,2.491356648381906,0.721356648381906,False,False,False
1.77,2.4645695099400027,0.6945695099400027,False,False,False
1.77,2.3896706903401905,0.6196706903401905,False,False,False
1.77,2.87530027499369,1.1053002749936898,False,False,False
1.77,3.255524952999534,1.4855249529995338,True,False,False
1.77,3.2883601776898015,1.5183601776898015,True,False,False
1.77,2.6230116420744873,0.8530116420744873,False,False,False
1.77,2.2283804059262446,0.4583804059262446,False,False,False
1.77,2.265626040867904,0.49562604086790385,False,False,False
1.77,2.3084262675365053,0.5384262675365052,False,False,False
1.77,2.3249114857709396,0.5549114857709396,False,False,False
1.77,2.256763067992048,0.4867630679920478,False,False,False
1.77,2.725735918719913,0.9557359187199128,False,False,False
1.77,3.110354141847501,1.340354141847501,True,False,False
1.77,3.0977655176362227,1.3277655176362226,True,False,False
1.77,3.0522998764405047,1.2822998764405047,True,False,False
1.77,2.6812725299761184,0.9112725299761184,False,False,False
1.77,2.4123543223627135,0.6423543223627135,False,False,False
1.77,2.2675259359956295,0.49752593599562944,False,False,False
1.77,2.774673406659814,1.0046734066598142,False,False,False
1.77,2.487555589096951,0.7175555890969512,False,False,False
